finding_id,repo_id,repository,commit_sha,domain,cohort,security_family,cwe_id,filename,statement_start,statement_end,line_number,scanner_count,scanners,rule_ids,raw_alert_count,raw_alert_ids,reported_lines,severity,confidence,messages,statement_code,annotator_1_label,annotator_2_label,adjudicated_label,rationale
FND-000535,R039,encode/databases,ae3fb16f40201d9ed0ed31bea31a289127169568,"Databases, Caching & ORM",Primary_Core_Benchmark,dynamic-sql,CWE-89,databases/backends/asyncmy.py,270,270,270,1,Semgrep,python.security.dynamic-sql,1,ALT-000924,270,ERROR,,Dynamically constructed SQL passed to a database execution call.,"                    await cursor.execute(f""SAVEPOINT {self._savepoint_name}"")",PENDING,PENDING,PENDING,PENDING
FND-000633,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,extra/esperanto/__main__.py,629,629,629,1,Bandit,B608,1,ALT-001074,629,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"                limit = esp.extractInteger(""(SELECT COUNT(*) FROM %s)"" % esp.qualify(args.tbl, scope)) or 10",PENDING,PENDING,PENDING,PENDING
FND-000528,R038,psycopg/psycopg2,3a6d9d6ddc6b53eaa80b712f5fa6b23abbdc38db,"Databases, Caching & ORM",Primary_Core_Benchmark,dynamic-sql,CWE-89,lib/extras.py,907,911,907,2,Bandit|Semgrep,B608|python.security.dynamic-sql,2,ALT-000915|ALT-000919,907,ERROR|MEDIUM,MEDIUM,Dynamically constructed SQL passed to a database execution call. || Possible SQL injection vector through string-based query construction.,"        curs.execute(f""""""SELECT t.oid, {typarray}
FROM pg_type t JOIN pg_namespace ns
    ON typnamespace = ns.oid
WHERE typname = 'hstore';
"""""")",PENDING,PENDING,PENDING,PENDING
FND-001215,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/facets.py,471,475,471,1,Bandit,B608,1,ALT-002138,471,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"            suggested_facet_sql = """"""
                select date({column}) from (
                    select * from ({sql}) limit 100
                ) where {column} glob ""????-??-*""
            """""".format(column=escape_sqlite(column), sql=self.sql)",PENDING,PENDING,PENDING,PENDING
FND-000051,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/contrib/gis/db/backends/spatialite/schema.py,185,195,185,1,Semgrep,python.security.dynamic-sql,1,ALT-000153,185,ERROR,,Dynamically constructed SQL passed to a database execution call.,"                self.execute(
                    self.sql_rename_table
                    % {
                        ""old_table"": self.quote_name(
                            ""idx_%s_%s"" % (old_db_table, field.column)
                        ),
                        ""new_table"": self.quote_name(
                            ""idx_%s_%s"" % (new_db_table, field.column)
                        ),
                    }
                )",PENDING,PENDING,PENDING,PENDING
FND-000455,R033,sqlalchemy/sqlalchemy,de83fa72d787136785624fd8981e1d71e9f427ab,"Databases, Caching & ORM",Primary_Core_Benchmark,dynamic-sql,CWE-89,lib/sqlalchemy/dialects/sqlite/provision.py,122,124,122,1,Semgrep,python.security.dynamic-sql,1,ALT-000821,122,ERROR,,Dynamically constructed SQL passed to a database execution call.,"        dbapi_connection.execute(
            f'ATTACH DATABASE ""{attach_path}"" AS test_schema'
        )",PENDING,PENDING,PENDING,PENDING
FND-000497,R036,tortoise/tortoise-orm,ffc946ebd2d1715c3cc3196ada2c2da04f6188d4,"Databases, Caching & ORM",Primary_Core_Benchmark,dynamic-sql,CWE-89,tortoise/backends/sqlite/client.py,257,257,257,1,Semgrep,python.security.dynamic-sql,1,ALT-000867,257,ERROR,,Dynamically constructed SQL passed to a database execution call.,"        await self._connection.execute(f""SAVEPOINT {self._savepoint}"")",PENDING,PENDING,PENDING,PENDING
FND-001210,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/facets.py,206,212,206,1,Bandit,B608,1,ALT-002133,209,MEDIUM,MEDIUM,Possible SQL injection vector through string-based query construction.,"            self.row_count = (
                await self.ds.execute(
                    self.database,
                    f""select count(*) from (select * from ({self.sql}) limit {self.suggest_consider})"",
                    self.params,
                )
            ).rows[0][0]",PENDING,PENDING,PENDING,PENDING
FND-000632,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,extra/esperanto/__main__.py,307,308,307,1,Bandit,B608,1,ALT-001073,308,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"        prep(con, (""IF OBJECT_ID('esp_probe') IS NOT NULL DROP TABLE esp_probe"",
                   ""CREATE TABLE esp_probe (name VARCHAR(64))"", ""INSERT INTO esp_probe VALUES ('%s')"" % SECRET))",PENDING,PENDING,PENDING,PENDING
FND-000752,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,plugins/dbms/oracle/fingerprint.py,130,130,130,1,Bandit,B608,1,ALT-001193,130,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"                output = inject.checkBooleanExpression(""(SELECT VERSION FROM SYS.PRODUCT_COMPONENT_VERSION WHERE ROWNUM=1) LIKE '%d%%'"" % number)",PENDING,PENDING,PENDING,PENDING
FND-000495,R036,tortoise/tortoise-orm,ffc946ebd2d1715c3cc3196ada2c2da04f6188d4,"Databases, Caching & ORM",Primary_Core_Benchmark,dynamic-sql,CWE-89,tortoise/backends/oracle/client.py,117,117,117,1,Semgrep,python.security.dynamic-sql,1,ALT-000865,117,ERROR,,Dynamically constructed SQL passed to a database execution call.,"            await connection.execute(f'ALTER SESSION SET CURRENT_SCHEMA = ""{client.user}""')",PENDING,PENDING,PENDING,PENDING
FND-000763,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,plugins/generic/databases.py,1054,1054,1054,1,Bandit,B608,1,ALT-001204,1054,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"            query = ""SELECT %s FROM %s.%s"" % (queries[Backend.getIdentifiedDbms()].count.query % '*', safeSQLIdentificatorNaming(db), safeSQLIdentificatorNaming(table, True))",PENDING,PENDING,PENDING,PENDING
FND-000745,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,plugins/dbms/mssqlserver/fingerprint.py,161,161,161,1,Bandit,B608,1,ALT-001186,161,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"            query = ""EXISTS(SELECT %s FROM %s WHERE %s "" % (self.tblField, self.fileTblName, self.tblField)",PENDING,PENDING,PENDING,PENDING
FND-000700,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,lib/techniques/graphql/inject.py,193,193,193,1,Bandit,B608,1,ALT-001138,193,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"    return ""(SELECT %s FROM %s ORDER BY 1 LIMIT %d,1)"" % (body, _mysqlFrom(table), offset)",PENDING,PENDING,PENDING,PENDING
FND-000049,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/contrib/gis/db/backends/spatialite/schema.py,161,168,161,1,Semgrep,python.security.dynamic-sql,1,ALT-000151,161,ERROR,,Dynamically constructed SQL passed to a database execution call.,"                self.execute(
                    self.sql_update_geometry_columns
                    % {
                        ""geom_table"": geom_table,
                        ""old_table"": self.quote_name(old_db_table),
                        ""new_table"": self.quote_name(new_db_table),
                    }
                )",PENDING,PENDING,PENDING,PENDING
FND-000094,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/db/backends/mysql/introspection.py,349,351,349,1,Semgrep,python.security.dynamic-sql,1,ALT-000188,349,ERROR,,Dynamically constructed SQL passed to a database execution call.,"        cursor.execute(
            ""SHOW INDEX FROM %s"" % self.connection.ops.quote_name(table_name)
        )",PENDING,PENDING,PENDING,PENDING
FND-001287,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/views/table_extras.py,119,129,119,1,Bandit,B608,1,ALT-002208,122,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"        if (
            not context.db.is_mutable
            and context.datasette.inspect_data
            and context.count_sql == f""select count(*) from {context.table_name} ""
        ):
            try:
                count = context.datasette.inspect_data[context.database_name][""tables""][
                    context.table_name
                ][""count""]
            except KeyError:
                pass",PENDING,PENDING,PENDING,PENDING
FND-000109,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/db/backends/postgresql/schema.py,208,214,208,1,Semgrep,python.security.dynamic-sql,1,ALT-000197,208,ERROR,,Dynamically constructed SQL passed to a database execution call.,"            self.execute(
                self.sql_drop_indentity
                % {
                    ""table"": self.quote_name(table),
                    ""column"": self.quote_name(strip_quotes(new_field.column)),
                }
            )",PENDING,PENDING,PENDING,PENDING
FND-000480,R035,coleifer/peewee,c6328d6c91120b3d04878921a0af64a9ee78c866,"Databases, Caching & ORM",Primary_Core_Benchmark,dynamic-sql,CWE-89,peewee.py,4475,4476,4475,1,Bandit,B608,1,ALT-000842,4475,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"        sql = ('SELECT name, sql FROM ""%s"".sqlite_master WHERE type=? '
               'ORDER BY name') % schema",PENDING,PENDING,PENDING,PENDING
FND-001285,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/views/table_create_alter.py,238,243,238,1,Bandit,B608,1,ALT-002207,238,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"    sql = ""select {} from {} where {} in ({})"".format(
        escape_sqlite(target[""fk_column""]),
        escape_sqlite(target[""fk_table""]),
        escape_sqlite(target[""fk_column""]),
        "", "".join(""?"" for _ in values),
    )",PENDING,PENDING,PENDING,PENDING
FND-001272,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/views/row.py,645,653,645,1,Bandit,B608,1,ALT-002194,647,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"        sql = ""select "" + "", "".join(
            [
                ""(select count(*) from {table} where {column}=:id)"".format(
                    table=escape_sqlite(fk[""other_table""]),
                    column=escape_sqlite(fk[""other_column""]),
                )
                for fk in foreign_keys
            ]
        )",PENDING,PENDING,PENDING,PENDING
FND-000499,R036,tortoise/tortoise-orm,ffc946ebd2d1715c3cc3196ada2c2da04f6188d4,"Databases, Caching & ORM",Primary_Core_Benchmark,dynamic-sql,CWE-89,tortoise/backends/sqlite/client.py,272,272,272,1,Semgrep,python.security.dynamic-sql,1,ALT-000869,272,ERROR,,Dynamically constructed SQL passed to a database execution call.,"        await self._connection.execute(f""RELEASE {self._savepoint}"")",PENDING,PENDING,PENDING,PENDING
FND-000052,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/contrib/postgres/operations.py,29,32,29,1,Semgrep,python.security.dynamic-sql,1,ALT-000154,29,ERROR,,Dynamically constructed SQL passed to a database execution call.,"            schema_editor.execute(
                ""CREATE EXTENSION IF NOT EXISTS %s""
                % schema_editor.quote_name(self.name)
            )",PENDING,PENDING,PENDING,PENDING
FND-000666,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,extra/vulnserver/vulnserver.py,1678,1678,1678,2,Bandit|Semgrep,B608|python.security.dynamic-sql,2,ALT-001107|ALT-001234,1678,ERROR|MEDIUM,MEDIUM,Dynamically constructed SQL passed to a database execution call. || Possible SQL injection vector through string-based query construction.,"                                _cursor.execute(""SELECT * FROM users WHERE id=%s LIMIT 0, 1"" % base64.b64decode(""%s==="" % self.params[""id""], altchars=self.params.get(""altchars"")).decode())",PENDING,PENDING,PENDING,PENDING
FND-000651,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,extra/esperanto/enumeration.py,664,664,664,1,Bandit,B608,1,ALT-001092,664,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"                        pv = self.extractInteger(""(SELECT MIN(%s) FROM %s%s)"" % (pageexpr, qtable, where))",PENDING,PENDING,PENDING,PENDING
FND-000463,R033,sqlalchemy/sqlalchemy,de83fa72d787136785624fd8981e1d71e9f427ab,"Databases, Caching & ORM",Primary_Core_Benchmark,dynamic-sql,CWE-89,lib/sqlalchemy/orm/persistence.py,718,722,718,1,Bandit,B608,1,ALT-000795,719,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"                raise orm_exc.FlushError(
                    ""Can't delete from table %s ""
                    ""using NULL for primary ""
                    ""key value on column %s"" % (table, col)
                )",PENDING,PENDING,PENDING,PENDING
FND-000897,R052,pandas-dev/pandas,c26625d6e79fe8f11dd00184a3c32b5cc68d70cc,Data Science & ML,Supplementary_Holdout_Pool,dynamic-sql,CWE-89,pandas/io/sql.py,2286,2286,2286,1,Bandit,B608,1,ALT-001511,2286,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"            stmt = f""SELECT {select_list} FROM {quoted_schema}.{quoted_table_name}""",PENDING,PENDING,PENDING,PENDING
FND-000533,R039,encode/databases,ae3fb16f40201d9ed0ed31bea31a289127169568,"Databases, Caching & ORM",Primary_Core_Benchmark,dynamic-sql,CWE-89,databases/backends/aiopg.py,287,287,287,1,Semgrep,python.security.dynamic-sql,1,ALT-000922,287,ERROR,,Dynamically constructed SQL passed to a database execution call.,"                await cursor.execute(f""RELEASE SAVEPOINT {self._savepoint_name}"")",PENDING,PENDING,PENDING,PENDING
FND-000089,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/db/backends/base/schema.py,751,758,751,1,Semgrep,python.security.dynamic-sql,1,ALT-000182,751,ERROR,,Dynamically constructed SQL passed to a database execution call.,"        self.execute(
            self.sql_retablespace_table
            % {
                ""table"": self.quote_name(model._meta.db_table),
                ""old_tablespace"": self.quote_name(old_db_tablespace),
                ""new_tablespace"": self.quote_name(new_db_tablespace),
            }
        )",PENDING,PENDING,PENDING,PENDING
FND-001284,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/views/table_create_alter.py,210,214,210,1,Bandit,B608,1,ALT-002206,210,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"    sql = ""select {} from {} limit {}"".format(
        "", "".join(escape_sqlite(column) for column in columns),
        escape_sqlite(table_name),
        FOREIGN_KEY_SUGGESTION_ROW_LIMIT,
    )",PENDING,PENDING,PENDING,PENDING
FND-000702,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,lib/techniques/graphql/inject.py,203,203,203,1,Bandit,B608,1,ALT-001140,203,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"    return ""(SELECT %s FROM %s ORDER BY 1 OFFSET %d ROWS FETCH NEXT 1 ROWS ONLY)"" % (body, _mssqlFrom(table), offset)",PENDING,PENDING,PENDING,PENDING
FND-001249,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/utils/actions_sql.py,384,386,384,1,Bandit,B608,1,ALT-002172,385,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"        restriction_intersect = ""\nINTERSECT\n"".join(
            f""SELECT * FROM ({sql})"" for sql in restriction_sqls
        )",PENDING,PENDING,PENDING,PENDING
